Frame;CaptureTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazeOriginX;CombinedGazeOriginY;CombinedGazeOriginZ;HitPointX;HitPointY;HitPointZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2074743;1001005289076312214;(-0.14, 1.32, -0.24);(-0.00063, -0.06048, 0.02915, 0.99774);VALID;-0.3419057;0.2321965;0.9105961;-0.2220389;0.902113;-9.427498;-0.4271824;1.041431;-8.88114;65.500;VALID;(-0.329, 0.232, 0.915);(-0.034, 0.000, 0.000);0.429;5.435;5.435;VALID;(-0.250, 0.152, 0.956);(0.034, 0.000, 0.000);0.402;4.865;12.103;2;0
2074745;1001005289086318812;(-0.14, 1.32, -0.24);(-0.00155, -0.06920, 0.02907, 0.99718);VALID;-0.3581858;0.2443709;0.9011025;-0.2220389;0.902113;-9.427498;-0.4369504;1.048735;-8.886836;65.500;VALID;(-0.351, 0.245, 0.904);(-0.034, 0.000, 0.000);0.420;5.329;5.329;VALID;(-0.302, 0.188, 0.935);(0.034, 0.000, 0.000);0.402;4.865;12.103;2;0
2074748;1001005289101328625;(-0.14, 1.32, -0.24);(-0.00263, -0.07813, 0.02875, 0.99653);VALID;-0.3519756;0.2392364;0.9049194;-0.2220389;0.902113;-9.427498;-0.4332243;1.045655;-8.884546;65.500;VALID;(-0.350, 0.239, 0.906);(-0.034, 0.000, 0.000);0.415;5.255;5.255;VALID;(-0.350, 0.254, 0.902);(0.034, 0.000, 0.000);0.404;4.895;12.103;2;0
2074750;1001005289111335107;(-0.14, 1.32, -0.24);(-0.00337, -0.08697, 0.02875, 0.99579);VALID;-0.3456067;0.2369323;0.9079753;-0.2220389;0.902113;-9.427498;-0.4294029;1.044272;-8.882712;65.500;VALID;(-0.342, 0.235, 0.910);(-0.034, 0.000, 0.000);0.414;5.251;5.251;VALID;(-0.373, 0.256, 0.892);(0.034, 0.000, 0.000);0.408;4.936;12.103;2;0
2074752;1001005289121338140;(-0.14, 1.32, -0.24);(-0.00409, -0.09600, 0.02875, 0.99496);VALID;-0.3364118;0.2301801;0.9131507;-0.2220389;0.902113;-9.427498;-0.423886;1.040221;-8.879607;65.500;VALID;(-0.333, 0.228, 0.915);(-0.034, 0.000, 0.000);0.415;5.263;5.263;VALID;(-0.379, 0.248, 0.892);(0.034, 0.000, 0.000);0.391;4.734;12.103;1.019799;0
2074754;1001005289131338165;(-0.14, 1.32, -0.25);(-0.00482, -0.10489, 0.02867, 0.99406);VALID;-0.333516;0.2278325;0.9148002;-0.2220389;0.902113;-9.427498;-0.4221486;1.038813;-8.878618;65.500;VALID;(-0.327, 0.227, 0.917);(-0.034, 0.000, 0.000);0.416;5.279;5.279;VALID;(-0.383, 0.237, 0.893);(0.034, 0.000, 0.000);0.384;4.649;12.103;0.9887496;0
2074757;1001005289146338864;(-0.14, 1.32, -0.25);(-0.00556, -0.11417, 0.02861, 0.99303);VALID;-0.3273177;0.2221768;0.9184229;-0.2220389;0.902113;-9.427498;-0.4184295;1.035419;-8.876444;65.500;VALID;(-0.322, 0.221, 0.921);(-0.034, 0.000, 0.000);0.416;5.279;5.279;VALID;(-0.376, 0.229, 0.898);(0.034, 0.000, 0.000);0.380;4.593;12.103;1.041252;0
2074759;1001005289156339213;(-0.15, 1.32, -0.25);(-0.00594, -0.12291, 0.02872, 0.99198);VALID;-0.3200947;0.2197742;0.9215415;-0.2220389;0.902113;-9.427498;-0.4140958;1.033978;-8.874573;65.500;VALID;(-0.315, 0.219, 0.923);(-0.034, 0.000, 0.000);0.417;5.282;5.282;VALID;(-0.370, 0.226, 0.901);(0.034, 0.000, 0.000);0.374;4.529;12.103;1.044517;0
2074761;1001005289166342482;(-0.15, 1.32, -0.25);(-0.00665, -0.13196, 0.02882, 0.99081);VALID;-0.3088316;0.2189147;0.9255806;-0.2220389;0.902113;-9.427498;-0.4073379;1.033462;-8.872149;65.500;VALID;(-0.304, 0.218, 0.927);(-0.034, 0.000, 0.000);0.417;5.286;5.286;VALID;(-0.365, 0.223, 0.904);(0.034, 0.000, 0.000);0.373;4.514;12.103;0.9564131;0
2074763;1001005289176349013;(-0.15, 1.32, -0.25);(-0.00727, -0.14076, 0.02890, 0.98959);VALID;-0.2930113;0.2172713;0.9310948;-0.2220389;0.902113;-9.427498;-0.3978457;1.032476;-8.868841;65.500;VALID;(-0.288, 0.216, 0.933);(-0.034, 0.000, 0.000);0.418;5.306;5.306;VALID;(-0.362, 0.218, 0.906);(0.034, 0.000, 0.000);0.374;4.524;12.103;0.808409;0
2074765;1001005289186355472;(-0.15, 1.32, -0.25);(-0.00778, -0.14972, 0.02900, 0.98827);VALID;-0.2766534;0.2156001;0.9364718;-0.2220389;0.902113;-9.427498;-0.388031;1.031473;-8.865615;65.500;VALID;(-0.273, 0.214, 0.938);(-0.034, 0.000, 0.000);0.420;5.325;5.325;VALID;(-0.354, 0.215, 0.910);(0.034, 0.000, 0.000);0.385;4.656;12.103;0.7420659;0
2074768;1001005289201365072;(-0.15, 1.32, -0.25);(-0.00816, -0.15860, 0.02888, 0.98689);VALID;-0.2506401;0.2105543;0.9449055;-0.2220389;0.902113;-9.427498;-0.372423;1.028445;-8.860555;65.500;VALID;(-0.247, 0.208, 0.946);(-0.034, 0.000, 0.000);0.420;5.319;5.319;VALID;(-0.327, 0.219, 0.919);(0.034, 0.000, 0.000);0.392;4.744;12.103;0.7395443;0
2074770;1001005289211371423;(-0.15, 1.32, -0.25);(-0.00872, -0.16705, 0.02878, 0.98549);VALID;-0.2380436;0.2087073;0.9485655;-0.2220389;0.902113;-9.427498;-0.3648651;1.027337;-8.858358;65.500;VALID;(-0.234, 0.205, 0.950);(-0.034, 0.000, 0.000);0.418;5.298;5.298;VALID;(-0.310, 0.223, 0.924);(0.034, 0.000, 0.000);0.402;4.871;12.103;0.7602949;0
2074772;1001005289221374401;(-0.15, 1.32, -0.25);(-0.00929, -0.17544, 0.02865, 0.98403);VALID;-0.2280182;0.2054952;0.9517245;-0.2220389;0.902113;-9.427498;-0.3588499;1.02541;-8.856463;65.500;VALID;(-0.223, 0.201, 0.954);(-0.034, 0.000, 0.000);0.416;5.270;5.270;VALID;(-0.292, 0.227, 0.929);(0.034, 0.000, 0.000);0.403;4.873;12.103;0.7705364;0
2074774;1001005289231374449;(-0.16, 1.32, -0.25);(-0.00963, -0.18379, 0.02848, 0.98250);VALID;-0.2161217;0.2012726;0.9553956;-0.2220389;0.902113;-9.427498;-0.3517119;1.022877;-8.85426;65.500;VALID;(-0.210, 0.195, 0.958);(-0.034, 0.000, 0.000);0.414;5.244;5.244;VALID;(-0.275, 0.232, 0.933);(0.034, 0.000, 0.000);0.406;4.910;12.103;0.70902;0
2074776;1001005289241374906;(-0.16, 1.32, -0.25);(-0.01010, -0.19191, 0.02820, 0.98096);VALID;-0.2018539;0.196984;0.9594021;-0.2220389;0.902113;-9.427498;-0.3431513;1.020303;-8.851856;65.500;VALID;(-0.197, 0.191, 0.962);(-0.034, 0.000, 0.000);0.412;5.225;5.225;VALID;(-0.259, 0.238, 0.936);(0.034, 0.000, 0.000);0.410;4.961;12.103;0.6250545;0
2074779;1001005289256375284;(-0.16, 1.32, -0.25);(-0.01071, -0.19963, 0.02780, 0.97942);VALID;-0.2036329;0.1874944;0.9609264;-0.2220389;0.902113;-9.427498;-0.3442187;1.01461;-8.850942;65.500;VALID;(-0.200, 0.183, 0.963);(-0.034, 0.000, 0.000);0.424;5.376;5.376;VALID;(-0.272, 0.231, 0.934);(0.034, 0.000, 0.000);0.400;4.839;12.103;0.584663;0
2074781;1001005289266381780;(-0.16, 1.32, -0.25);(-0.01095, -0.20728, 0.02722, 0.97784);VALID;-0.2155257;0.175724;0.960557;-0.2220389;0.902113;-9.427498;-0.3513544;1.007547;-8.851164;65.500;VALID;(-0.211, 0.171, 0.962);(-0.034, 0.000, 0.000);0.425;5.394;5.394;VALID;(-0.280, 0.221, 0.934);(0.034, 0.000, 0.000);0.400;4.838;12.103;0.5785897;0
2074783;1001005289276388120;(-0.16, 1.32, -0.25);(-0.01108, -0.21492, 0.02658, 0.97621);VALID;-0.2236407;0.1587739;0.9616526;-0.2220389;0.902113;-9.427498;-0.3562233;0.9973773;-8.850506;65.500;VALID;(-0.219, 0.154, 0.963);(-0.034, 0.000, 0.000);0.423;5.362;5.362;VALID;(-0.288, 0.202, 0.936);(0.034, 0.000, 0.000);0.391;4.738;12.103;0.5978348;0
2074786;1001005289291397540;(-0.16, 1.32, -0.25);(-0.01117, -0.22161, 0.02568, 0.97473);VALID;-0.2323582;0.139129;0.9626281;-0.2220389;0.902113;-9.427498;-0.3614538;0.9855903;-8.849921;65.500;VALID;(-0.228, 0.134, 0.965);(-0.034, 0.000, 0.000);0.423;5.359;5.359;VALID;(-0.295, 0.179, 0.939);(0.034, 0.000, 0.000);0.395;4.786;12.103;0.6256862;0
2074788;1001005289301403765;(-0.16, 1.32, -0.25);(-0.01139, -0.22838, 0.02473, 0.97319);VALID;-0.2407061;0.1294438;0.9619277;-0.2220389;0.902113;-9.427498;-0.3664626;0.9797792;-8.850341;65.500;VALID;(-0.236, 0.125, 0.964);(-0.034, 0.000, 0.000);0.423;5.368;5.368;VALID;(-0.300, 0.170, 0.939);(0.034, 0.000, 0.000);0.394;4.769;12.103;0.6433311;0
2074790;1001005289311409946;(-0.16, 1.32, -0.25);(-0.01135, -0.23473, 0.02372, 0.97171);VALID;-0.245551;0.1207241;0.961837;-0.2220389;0.902113;-9.427498;-0.3693695;0.9745474;-8.850395;65.500;VALID;(-0.241, 0.116, 0.964);(-0.034, 0.000, 0.000);0.424;5.375;5.375;VALID;(-0.303, 0.154, 0.941);(0.034, 0.000, 0.000);0.394;4.770;12.103;0.717201;0
2074792;1001005289321409470;(-0.17, 1.32, -0.25);(-0.01123, -0.24063, 0.02275, 0.97029);VALID;-0.2449857;0.1135789;0.9628509;-0.2220389;0.902113;-9.427498;-0.3690303;0.9702603;-8.849788;65.500;VALID;(-0.240, 0.108, 0.965);(-0.034, 0.000, 0.000);0.424;5.374;5.374;VALID;(-0.303, 0.141, 0.943);(0.034, 0.000, 0.000);0.395;4.783;12.103;0.7655522;0
2074794;1001005289331409537;(-0.17, 1.32, -0.25);(-0.01148, -0.24618, 0.02156, 0.96892);VALID;-0.2420486;0.1065646;0.9643943;-0.2220389;0.902113;-9.427498;-0.3672681;0.9660517;-8.848862;65.500;VALID;(-0.237, 0.103, 0.966);(-0.034, 0.000, 0.000);0.423;5.368;5.368;VALID;(-0.301, 0.146, 0.942);(0.034, 0.000, 0.000);0.395;4.782;12.103;0.6594867;0
2074797;1001005289346413714;(-0.17, 1.32, -0.25);(-0.01160, -0.25160, 0.02035, 0.96755);VALID;-0.2389161;0.1022767;0.9656389;-0.2220389;0.902113;-9.427498;-0.3653886;0.963479;-8.848114;65.500;VALID;(-0.235, 0.099, 0.967);(-0.034, 0.000, 0.000);0.423;5.363;5.363;VALID;(-0.299, 0.151, 0.942);(0.034, 0.000, 0.000);0.400;4.840;12.103;0.5868025;0
2074799;1001005289356413755;(-0.17, 1.32, -0.25);(-0.01174, -0.25671, 0.01920, 0.96623);VALID;-0.2355304;0.1008007;0.9666254;-0.2220389;0.902113;-9.427498;-0.3633572;0.9625934;-8.847523;65.500;VALID;(-0.231, 0.097, 0.968);(-0.034, 0.000, 0.000);0.422;5.352;5.352;VALID;(-0.294, 0.154, 0.943);(0.034, 0.000, 0.000);0.403;4.880;12.103;0.5358422;0
2074801;1001005289366420159;(-0.17, 1.32, -0.25);(-0.01185, -0.26133, 0.01797, 0.96501);VALID;-0.2298421;0.09994597;0.9680824;-0.2220389;0.902113;-9.427498;-0.3599442;0.9620805;-8.846648;65.500;VALID;(-0.225, 0.095, 0.970);(-0.034, 0.000, 0.000);0.422;5.347;5.347;VALID;(-0.285, 0.157, 0.945);(0.034, 0.000, 0.000);0.405;4.905;12.103;0.502784;0
2074803;1001005289376426440;(-0.17, 1.32, -0.25);(-0.01211, -0.26601, 0.01669, 0.96375);VALID;-0.2230548;0.0996206;0.9697022;-0.2220389;0.902113;-9.427498;-0.3558718;0.9618853;-8.845676;65.500;VALID;(-0.218, 0.094, 0.971);(-0.034, 0.000, 0.000);0.422;5.345;5.345;VALID;(-0.275, 0.159, 0.948);(0.034, 0.000, 0.000);0.406;4.913;12.103;0.4820771;0
2074805;1001005289386432679;(-0.17, 1.32, -0.25);(-0.01206, -0.26999, 0.01558, 0.96266);VALID;-0.2145161;0.09998959;0.9715889;-0.2220389;0.902113;-9.427498;-0.3507486;0.9621067;-8.844544;65.500;VALID;(-0.209, 0.094, 0.973);(-0.034, 0.000, 0.000);0.422;5.352;5.352;VALID;(-0.265, 0.160, 0.951);(0.034, 0.000, 0.000);0.406;4.914;12.103;0.4760959;0
2074808;1001005289401441953;(-0.17, 1.32, -0.25);(-0.01195, -0.27382, 0.01456, 0.96160);VALID;-0.2011818;0.09761172;0.9746783;-0.2220389;0.902113;-9.427498;-0.342748;0.96068;-8.84269;65.500;VALID;(-0.196, 0.092, 0.976);(-0.034, 0.000, 0.000);0.422;5.351;5.351;VALID;(-0.253, 0.160, 0.954);(0.034, 0.000, 0.000);0.405;4.900;12.103;0.4567415;0
2074810;1001005289411444649;(-0.17, 1.32, -0.25);(-0.01235, -0.27717, 0.01372, 0.96064);VALID;-0.192386;0.0957096;0.9766408;-0.2220389;0.902113;-9.427498;-0.3374705;0.9595387;-8.841514;65.500;VALID;(-0.187, 0.090, 0.978);(-0.034, 0.000, 0.000);0.422;5.348;5.348;VALID;(-0.244, 0.161, 0.956);(0.034, 0.000, 0.000);0.405;4.907;12.103;0.4403061;0
2074812;1001005289421444307;(-0.17, 1.32, -0.26);(-0.01248, -0.28032, 0.01302, 0.95974);VALID;-0.1843091;0.0929269;0.9784655;-0.2220389;0.902113;-9.427498;-0.3326244;0.9578691;-8.840419;65.500;VALID;(-0.180, 0.088, 0.980);(-0.034, 0.000, 0.000);0.421;5.334;5.334;VALID;(-0.237, 0.161, 0.958);(0.034, 0.000, 0.000);0.406;4.909;12.103;0.4249413;0
2074814;1001005289431444507;(-0.17, 1.32, -0.26);(-0.01246, -0.28325, 0.01241, 0.95889);VALID;-0.1765872;0.09094904;0.9800741;-0.2220389;0.902113;-9.427498;-0.3279912;0.9566824;-8.839454;65.500;VALID;(-0.173, 0.087, 0.981);(-0.034, 0.000, 0.000);0.420;5.329;5.329;VALID;(-0.231, 0.161, 0.960);(0.034, 0.000, 0.000);0.406;4.909;12.103;0.416323;0
2074817;1001005289446445300;(-0.17, 1.32, -0.26);(-0.01224, -0.28541, 0.01197, 0.95825);VALID;-0.1653568;0.08934902;0.9821782;-0.2220389;0.902113;-9.427498;-0.321253;0.9557224;-8.838191;65.500;VALID;(-0.162, 0.085, 0.983);(-0.034, 0.000, 0.000);0.420;5.329;5.329;VALID;(-0.219, 0.162, 0.962);(0.034, 0.000, 0.000);0.406;4.911;12.103;0.4054025;0.003571979
2074819;1001005289456448709;(-0.17, 1.31, -0.26);(-0.01220, -0.28766, 0.01133, 0.95759);VALID;-0.1588545;0.08849461;0.983328;-0.2220389;0.902113;-9.427498;-0.3173516;0.9552097;-8.837502;65.500;VALID;(-0.155, 0.084, 0.984);(-0.034, 0.000, 0.000);0.420;5.325;5.325;VALID;(-0.212, 0.162, 0.964);(0.034, 0.000, 0.000);0.405;4.902;12.103;0.3977509;0.01884082
2074821;1001005289466455022;(-0.17, 1.31, -0.26);(-0.01186, -0.28971, 0.01091, 0.95698);VALID;-0.1530939;0.08763587;0.9843181;-0.2220389;0.902113;-9.427498;-0.3138953;0.9546945;-8.836907;65.500;VALID;(-0.149, 0.083, 0.985);(-0.034, 0.000, 0.000);0.420;5.322;5.322;VALID;(-0.205, 0.162, 0.965);(0.034, 0.000, 0.000);0.404;4.893;12.103;0.3905516;0.04007252
2074823;1001005289476461156;(-0.17, 1.31, -0.26);(-0.01142, -0.29136, 0.01049, 0.95649);VALID;-0.1465307;0.08925288;0.9851714;-0.2220389;0.902113;-9.427498;-0.3099573;0.9556647;-8.836395;65.500;VALID;(-0.143, 0.085, 0.986);(-0.034, 0.000, 0.000);0.426;5.407;5.407;VALID;(-0.199, 0.162, 0.966);(0.034, 0.000, 0.000);0.405;4.901;12.103;0.4013227;0
2074825;1001005289486467243;(-0.17, 1.31, -0.26);(-0.01117, -0.29279, 0.01019, 0.95606);VALID;-0.1402093;0.09163898;0.985872;-0.2220389;0.902113;-9.427498;-0.3061645;0.9570963;-8.835975;65.500;VALID;(-0.137, 0.087, 0.987);(-0.034, 0.000, 0.000);0.427;5.420;5.420;VALID;(-0.195, 0.162, 0.967);(0.034, 0.000, 0.000);0.406;4.918;12.103;0.4198214;0
2074828;1001005289501476289;(-0.17, 1.31, -0.26);(-0.01076, -0.29378, 0.00995, 0.95576);VALID;-0.1345085;0.09299361;0.9865392;-0.2220389;0.902113;-9.427498;-0.302744;0.9579091;-8.835574;65.500;VALID;(-0.130, 0.089, 0.987);(-0.034, 0.000, 0.000);0.424;5.374;5.374;VALID;(-0.189, 0.162, 0.969);(0.034, 0.000, 0.000);0.408;4.942;12.103;0.4363166;0
2074830;1001005289511478922;(-0.17, 1.31, -0.26);(-0.01028, -0.29454, 0.01002, 0.95553);VALID;-0.1332488;0.09433892;0.9865825;-0.2220389;0.902113;-9.427498;-0.3019882;0.9587163;-8.835548;65.500;VALID;(-0.127, 0.089, 0.988);(-0.034, 0.000, 0.000);0.422;5.355;5.355;VALID;(-0.187, 0.159, 0.969);(0.034, 0.000, 0.000);0.407;4.927;12.103;0.4619368;0
2074832;1001005289521478602;(-0.17, 1.31, -0.26);(-0.00986, -0.29529, 0.01012, 0.95530);VALID;-0.1291298;0.09423762;0.9871397;-0.2220389;0.902113;-9.427498;-0.2995168;0.9586555;-8.835214;65.500;VALID;(-0.124, 0.090, 0.988);(-0.034, 0.000, 0.000);0.422;5.345;5.345;VALID;(-0.183, 0.161, 0.970);(0.034, 0.000, 0.000);0.407;4.930;12.103;0.4487735;0
2074834;1001005289531478822;(-0.17, 1.31, -0.26);(-0.00978, -0.29576, 0.01036, 0.95516);VALID;-0.1256385;0.09387928;0.9876242;-0.2220389;0.902113;-9.427498;-0.297422;0.9584405;-8.834924;65.500;VALID;(-0.122, 0.089, 0.989);(-0.034, 0.000, 0.000);0.421;5.340;5.340;VALID;(-0.180, 0.161, 0.970);(0.034, 0.000, 0.000);0.408;4.932;12.103;0.4415276;0
2074837;1001005289546479516;(-0.17, 1.31, -0.26);(-0.00970, -0.29617, 0.01058, 0.95503);VALID;-0.1218894;0.09349445;0.9881305;-0.2220389;0.902113;-9.427498;-0.2951726;0.9582096;-8.83462;65.500;VALID;(-0.118, 0.089, 0.989);(-0.034, 0.000, 0.000);0.421;5.335;5.335;VALID;(-0.178, 0.162, 0.971);(0.034, 0.000, 0.000);0.406;4.912;12.103;0.4395612;0
2074839;1001005289556486213;(-0.17, 1.31, -0.26);(-0.00955, -0.29650, 0.01082, 0.95492);VALID;-0.1187391;0.09337257;0.9885255;-0.2220389;0.902113;-9.427498;-0.2932824;0.9581365;-8.834383;65.500;VALID;(-0.115, 0.089, 0.989);(-0.034, 0.000, 0.000);0.421;5.335;5.335;VALID;(-0.177, 0.162, 0.971);(0.034, 0.000, 0.000);0.407;4.924;12.103;0.440305;0
2074841;1001005289566492378;(-0.17, 1.31, -0.26);(-0.00924, -0.29685, 0.01086, 0.95482);VALID;-0.1170909;0.09304104;0.9887533;-0.2220389;0.902113;-9.427498;-0.2922935;0.9579376;-8.834246;65.500;VALID;(-0.114, 0.089, 0.990);(-0.034, 0.000, 0.000);0.421;5.335;5.335;VALID;(-0.176, 0.162, 0.971);(0.034, 0.000, 0.000);0.408;4.935;12.103;0.4390781;0
2074843;1001005289576498416;(-0.17, 1.31, -0.26);(-0.00923, -0.29681, 0.01075, 0.95483);VALID;-0.1154201;0.09290037;0.9889629;-0.2220389;0.902113;-9.427498;-0.291291;0.9578532;-8.83412;65.500;VALID;(-0.112, 0.089, 0.990);(-0.034, 0.000, 0.000);0.421;5.336;5.336;VALID;(-0.175, 0.162, 0.971);(0.034, 0.000, 0.000);0.409;4.945;12.103;0.4395665;0.0733895
2074846;1001005289591507398;(-0.17, 1.31, -0.26);(-0.00896, -0.29685, 0.01064, 0.95482);VALID;-0.1123882;0.09280565;0.989321;-0.2220389;0.902113;-9.427498;-0.2894719;0.9577963;-8.833905;65.500;VALID;(-0.109, 0.089, 0.990);(-0.034, 0.000, 0.000);0.421;5.343;5.343;VALID;(-0.174, 0.162, 0.971);(0.034, 0.000, 0.000);0.409;4.953;12.103;0.4404794;0.1280489
2074848;1001005289601513335;(-0.17, 1.31, -0.26);(-0.00868, -0.29688, 0.01073, 0.95481);VALID;-0.1112698;0.09294108;0.9894347;-0.2220389;0.902113;-9.427498;-0.2888008;0.9578776;-8.833838;65.500;VALID;(-0.108, 0.089, 0.990);(-0.034, 0.000, 0.000);0.422;5.351;5.351;VALID;(-0.172, 0.162, 0.972);(0.034, 0.000, 0.000);0.409;4.951;12.103;0.4396051;0.2046141
2074850;1001005289611512566;(-0.17, 1.31, -0.26);(-0.00882, -0.29692, 0.01058, 0.95480);VALID;-0.1097295;0.09309921;0.9895918;-0.2220389;0.902113;-9.427498;-0.2878766;0.9579725;-8.833743;65.500;VALID;(-0.107, 0.089, 0.990);(-0.034, 0.000, 0.000);0.422;5.354;5.354;VALID;(-0.170, 0.162, 0.972);(0.034, 0.000, 0.000);0.410;4.957;12.103;0.4408621;0.3594931
2074852;1001005289621512350;(-0.17, 1.31, -0.26);(-0.00890, -0.29698, 0.01042, 0.95479);VALID;-0.1082908;0.09310937;0.9897493;-0.2220389;0.902113;-9.427498;-0.2870134;0.9579786;-8.833649;65.500;VALID;(-0.105, 0.089, 0.990);(-0.034, 0.000, 0.000);0.422;5.354;5.354;VALID;(-0.169, 0.162, 0.972);(0.034, 0.000, 0.000);0.410;4.964;12.103;0.4425331;0.3907873
2074854;1001005289631512673;(-0.17, 1.31, -0.26);(-0.00906, -0.29715, 0.01020, 0.95473);VALID;-0.1071122;0.0930359;0.9898845;-0.2220389;0.902113;-9.427498;-0.2863063;0.9579345;-8.833567;65.500;VALID;(-0.104, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.354;5.354;VALID;(-0.168, 0.162, 0.972);(0.034, 0.000, 0.000);0.410;4.966;12.103;0.4439956;0.4670228
2074857;1001005289646516779;(-0.17, 1.31, -0.26);(-0.00942, -0.29720, 0.00996, 0.95472);VALID;-0.1048017;0.09284815;0.9901494;-0.2220389;0.902113;-9.427498;-0.2849199;0.9578218;-8.833408;65.500;VALID;(-0.102, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.356;5.356;VALID;(-0.166, 0.162, 0.973);(0.034, 0.000, 0.000);0.410;4.968;12.103;0.44792;0.5011069
2074859;1001005289656523439;(-0.17, 1.31, -0.26);(-0.01000, -0.29739, 0.00961, 0.95466);VALID;-0.1028704;0.09273691;0.9903623;-0.2220389;0.902113;-9.427498;-0.2837611;0.9577551;-8.833281;65.500;VALID;(-0.100, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.356;5.356;VALID;(-0.166, 0.162, 0.973);(0.034, 0.000, 0.000);0.411;4.968;12.103;0.449608;0.4843008
2074861;1001005289666529567;(-0.17, 1.31, -0.26);(-0.01046, -0.29759, 0.00933, 0.95459);VALID;-0.1007597;0.09191702;0.9906557;-0.2220389;0.902113;-9.427498;-0.2824947;0.9572632;-8.833104;65.500;VALID;(-0.098, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.351;5.351;VALID;(-0.165, 0.161, 0.973);(0.034, 0.000, 0.000);0.411;4.969;12.103;0.4470809;0.4490845
2074863;1001005289676535571;(-0.17, 1.31, -0.26);(-0.01082, -0.29791, 0.00901, 0.95449);VALID;-0.1000406;0.0912458;0.9907907;-0.2220389;0.902113;-9.427498;-0.2820633;0.9568604;-8.833023;65.500;VALID;(-0.097, 0.088, 0.991);(-0.034, 0.000, 0.000);0.422;5.347;5.347;VALID;(-0.164, 0.161, 0.973);(0.034, 0.000, 0.000);0.411;4.970;12.103;0.4458879;0.3402519
2074865;1001005289686541536;(-0.17, 1.31, -0.26);(-0.01129, -0.29816, 0.00873, 0.95441);VALID;-0.1005346;0.09147166;0.9907198;-0.2220389;0.902113;-9.427498;-0.2823597;0.956996;-8.833066;65.500;VALID;(-0.098, 0.088, 0.991);(-0.034, 0.000, 0.000);0.422;5.348;5.348;VALID;(-0.164, 0.161, 0.973);(0.034, 0.000, 0.000);0.411;4.972;12.103;0.4470408;0.3882468
2074868;1001005289701550402;(-0.17, 1.31, -0.26);(-0.01185, -0.29852, 0.00861, 0.95429);VALID;-0.1012975;0.09222602;0.9905722;-0.2220389;0.902113;-9.427498;-0.2828174;0.9574486;-8.833155;65.500;VALID;(-0.098, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.349;5.349;VALID;(-0.162, 0.163, 0.973);(0.034, 0.000, 0.000);0.414;5.005;12.103;0.4351671;0.4227927
2074870;1001005289711549706;(-0.17, 1.31, -0.26);(-0.01205, -0.29900, 0.00850, 0.95414);VALID;-0.1005977;0.09220005;0.9906459;-0.2220389;0.902113;-9.427498;-0.2823976;0.957433;-8.833111;65.500;VALID;(-0.097, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.349;5.349;VALID;(-0.161, 0.164, 0.973);(0.034, 0.000, 0.000);0.411;4.973;12.103;0.4316213;0.2013083
2074872;1001005289721549558;(-0.17, 1.31, -0.26);(-0.01218, -0.29971, 0.00848, 0.95392);VALID;-0.09922901;0.09224496;0.9907798;-0.2220389;0.902113;-9.427498;-0.2815763;0.9574599;-8.83303;65.500;VALID;(-0.096, 0.089, 0.991);(-0.034, 0.000, 0.000);0.422;5.348;5.348;VALID;(-0.161, 0.164, 0.973);(0.034, 0.000, 0.000);0.410;4.967;12.103;0.4324514;0.1350497
2074874;1001005289731549955;(-0.17, 1.31, -0.26);(-0.01253, -0.30016, 0.00827, 0.95377);VALID;-0.09834114;0.09224592;0.9908682;-0.2220389;0.902113;-9.427498;-0.2810436;0.9574605;-8.832977;65.500;VALID;(-0.095, 0.089, 0.992);(-0.034, 0.000, 0.000);0.422;5.347;5.347;VALID;(-0.160, 0.165, 0.973);(0.034, 0.000, 0.000);0.411;4.970;12.103;0.4253791;0.1497017
2074877;1001005289746557270;(-0.17, 1.31, -0.26);(-0.01274, -0.30083, 0.00806, 0.95356);VALID;-0.09784465;0.09246291;0.9908971;-0.2220389;0.902113;-9.427498;-0.2807457;0.9575907;-8.832959;65.500;VALID;(-0.094, 0.089, 0.992);(-0.034, 0.000, 0.000);0.422;5.348;5.348;VALID;(-0.159, 0.164, 0.973);(0.034, 0.000, 0.000);0.411;4.969;12.103;0.4291799;0.07360997
2074879;1001005289756563710;(-0.17, 1.31, -0.26);(-0.01268, -0.30155, 0.00782, 0.95334);VALID;-0.0975459;0.09298152;0.990878;-0.2220389;0.902113;-9.427498;-0.2805665;0.9579019;-8.832971;65.500;VALID;(-0.094, 0.090, 0.992);(-0.034, 0.000, 0.000);0.422;5.348;5.348;VALID;(-0.159, 0.164, 0.974);(0.034, 0.000, 0.000);0.411;4.974;12.103;0.4354275;0.1360286
